,epsilon,g,gamma_hot,gamma_cold,temperature_hot,temperature_cold,concurrence
2028,1,0.02,0.001,0.1,22.900000000000002,0.32,0.0
2029,1,0.02,0.001,0.1,23.000000000000004,0.32,0.0
2030,1,0.02,0.001,0.1,23.1,0.32,0.0
2031,1,0.02,0.001,0.1,23.200000000000003,0.32,0.0
2032,1,0.02,0.001,0.1,23.300000000000004,0.32,0.0
2033,1,0.02,0.001,0.1,23.400000000000002,0.32,0.0
2034,1,0.02,0.001,0.1,23.500000000000004,0.32,0.0
2035,1,0.02,0.001,0.1,23.6,0.32,0.0
2036,1,0.02,0.001,0.1,23.700000000000003,0.32,0.0
2037,1,0.02,0.001,0.1,23.800000000000004,0.32,0.0
2038,1,0.02,0.001,0.1,23.900000000000002,0.32,0.0
2039,1,0.02,0.001,0.1,24.000000000000004,0.32,0.0
2040,1,0.02,0.001,0.1,24.1,0.32,0.0
2041,1,0.02,0.001,0.1,24.200000000000003,0.32,0.0
2042,1,0.02,0.001,0.1,24.300000000000004,0.32,0.0
2043,1,0.02,0.001,0.1,24.400000000000002,0.32,0.0
2044,1,0.02,0.001,0.1,24.500000000000004,0.32,0.0
2045,1,0.02,0.001,0.1,24.6,0.32,0.0
2046,1,0.02,0.001,0.1,24.700000000000003,0.32,0.0
2047,1,0.02,0.001,0.1,24.800000000000004,0.32,0.0
2048,1,0.02,0.001,0.1,24.900000000000002,0.32,0.0
2049,1,0.02,0.001,0.1,25.000000000000004,0.32,0.0
2050,1,0.02,0.001,0.1,25.1,0.32,0.0
2051,1,0.02,0.001,0.1,25.200000000000003,0.32,0.0
2052,1,0.02,0.001,0.1,25.300000000000004,0.32,0.0
2053,1,0.02,0.001,0.1,25.400000000000002,0.32,0.0
2054,1,0.02,0.001,0.1,25.500000000000004,0.32,0.0
2055,1,0.02,0.001,0.1,25.6,0.32,0.0
2056,1,0.02,0.001,0.1,25.700000000000003,0.32,0.0
2057,1,0.02,0.001,0.1,25.800000000000004,0.32,0.0
2058,1,0.02,0.001,0.1,25.900000000000002,0.32,0.0
2059,1,0.02,0.001,0.1,26.000000000000004,0.32,0.0
2060,1,0.02,0.001,0.1,26.1,0.32,0.0
2061,1,0.02,0.001,0.1,26.200000000000003,0.32,0.0
2062,1,0.02,0.001,0.1,26.300000000000004,0.32,0.0
2063,1,0.02,0.001,0.1,26.400000000000002,0.32,0.0
2064,1,0.02,0.001,0.1,26.500000000000004,0.32,0.0
2065,1,0.02,0.001,0.1,26.6,0.32,0.0
2066,1,0.02,0.001,0.1,26.700000000000003,0.32,0.0
2067,1,0.02,0.001,0.1,26.800000000000004,0.32,0.0
2068,1,0.02,0.001,0.1,26.900000000000002,0.32,0.0
2069,1,0.02,0.001,0.1,27.000000000000004,0.32,0.0
2070,1,0.02,0.001,0.1,27.1,0.32,0.0
2071,1,0.02,0.001,0.1,27.200000000000003,0.32,0.0
2072,1,0.02,0.001,0.1,27.300000000000004,0.32,0.0
2073,1,0.02,0.001,0.1,27.400000000000002,0.32,0.0
2074,1,0.02,0.001,0.1,27.500000000000004,0.32,0.0
2075,1,0.02,0.001,0.1,27.6,0.32,0.0
2076,1,0.02,0.001,0.1,27.700000000000003,0.32,0.0
2077,1,0.02,0.001,0.1,27.800000000000004,0.32,0.0
2078,1,0.02,0.001,0.1,27.900000000000002,0.32,0.0
2079,1,0.02,0.001,0.1,28.000000000000004,0.32,0.0
2080,1,0.02,0.001,0.1,28.1,0.32,0.0
2081,1,0.02,0.001,0.1,28.200000000000003,0.32,0.0
2082,1,0.02,0.001,0.1,28.300000000000004,0.32,0.0
2083,1,0.02,0.001,0.1,28.400000000000002,0.32,0.0
2084,1,0.02,0.001,0.1,28.500000000000004,0.32,0.0
2085,1,0.02,0.001,0.1,28.6,0.32,0.0
2086,1,0.02,0.001,0.1,28.700000000000003,0.32,0.0
2087,1,0.02,0.001,0.1,28.800000000000004,0.32,0.0
2088,1,0.02,0.001,0.1,28.900000000000002,0.32,0.0
2089,1,0.02,0.001,0.1,29.000000000000004,0.32,0.0
2090,1,0.02,0.001,0.1,29.1,0.32,0.0
2091,1,0.02,0.001,0.1,29.200000000000003,0.32,0.0
2092,1,0.02,0.001,0.1,29.300000000000004,0.32,0.0
2093,1,0.02,0.001,0.1,29.400000000000002,0.32,0.0
2094,1,0.02,0.001,0.1,29.500000000000004,0.32,0.0
2095,1,0.02,0.001,0.1,29.6,0.32,0.0
2096,1,0.02,0.001,0.1,29.700000000000003,0.32,0.0
2097,1,0.02,0.001,0.1,29.800000000000004,0.32,0.0
2098,1,0.02,0.001,0.1,29.900000000000002,0.32,0.0
2099,1,0.02,0.001,0.1,30.000000000000004,0.32,0.0
2100,1,0.02,0.001,0.1,30.1,0.32,0.0
2101,1,0.02,0.001,0.1,30.200000000000003,0.32,0.0
2102,1,0.02,0.001,0.1,30.300000000000004,0.32,0.0
2103,1,0.02,0.001,0.1,30.400000000000002,0.32,0.0
2104,1,0.02,0.001,0.1,30.500000000000004,0.32,0.0
2105,1,0.02,0.001,0.1,30.6,0.32,0.0
2106,1,0.02,0.001,0.1,30.700000000000003,0.32,0.0
2107,1,0.02,0.001,0.1,30.800000000000004,0.32,0.0
2108,1,0.02,0.001,0.1,30.900000000000002,0.32,0.0
2109,1,0.02,0.001,0.1,31.000000000000004,0.32,0.0
2110,1,0.02,0.001,0.1,31.1,0.32,0.0
2111,1,0.02,0.001,0.1,31.200000000000003,0.32,0.0
2112,1,0.02,0.001,0.1,31.300000000000004,0.32,0.0
2113,1,0.02,0.001,0.1,31.400000000000002,0.32,0.0
2114,1,0.02,0.001,0.1,31.500000000000004,0.32,0.0
2115,1,0.02,0.001,0.1,31.6,0.32,0.0
2116,1,0.02,0.001,0.1,31.700000000000003,0.32,0.0
2117,1,0.02,0.001,0.1,31.800000000000004,0.32,0.0
2118,1,0.02,0.001,0.1,31.900000000000002,0.32,0.0
2119,1,0.02,0.001,0.1,32.0,0.32,0.0
2120,1,0.02,0.001,0.1,32.1,0.32,0.0
2121,1,0.02,0.001,0.1,32.2,0.32,0.0
2122,1,0.02,0.001,0.1,32.300000000000004,0.32,0.0
2123,1,0.02,0.001,0.1,32.400000000000006,0.32,0.0
2124,1,0.02,0.001,0.1,32.5,0.32,0.0
2125,1,0.02,0.001,0.1,32.6,0.32,0.0
2126,1,0.02,0.001,0.1,32.7,0.32,0.0
2127,1,0.02,0.001,0.1,32.800000000000004,0.32,0.0
2128,1,0.02,0.001,0.1,32.900000000000006,0.32,0.0
2129,1,0.02,0.001,0.1,33.0,0.32,0.0
2130,1,0.02,0.001,0.1,33.1,0.32,0.0
2131,1,0.02,0.001,0.1,33.2,0.32,0.0
2132,1,0.02,0.001,0.1,33.300000000000004,0.32,0.0
2133,1,0.02,0.001,0.1,33.400000000000006,0.32,0.0
2134,1,0.02,0.001,0.1,33.5,0.32,0.0
2135,1,0.02,0.001,0.1,33.6,0.32,0.0
2136,1,0.02,0.001,0.1,33.7,0.32,0.0
2137,1,0.02,0.001,0.1,33.800000000000004,0.32,0.0
2138,1,0.02,0.001,0.1,33.900000000000006,0.32,0.0
2139,1,0.02,0.001,0.1,34.0,0.32,0.0
2140,1,0.02,0.001,0.1,34.1,0.32,0.0
2141,1,0.02,0.001,0.1,34.2,0.32,0.0
2142,1,0.02,0.001,0.1,34.300000000000004,0.32,0.0
2143,1,0.02,0.001,0.1,34.400000000000006,0.32,0.0
2144,1,0.02,0.001,0.1,34.5,0.32,0.0
2145,1,0.02,0.001,0.1,34.6,0.32,0.0
2146,1,0.02,0.001,0.1,34.7,0.32,0.0
2147,1,0.02,0.001,0.1,34.800000000000004,0.32,0.0
2148,1,0.02,0.001,0.1,34.900000000000006,0.32,0.0
2149,1,0.02,0.001,0.1,35.0,0.32,0.0
2150,1,0.02,0.001,0.1,35.1,0.32,0.0
2151,1,0.02,0.001,0.1,35.2,0.32,0.0
2152,1,0.02,0.001,0.1,35.300000000000004,0.32,0.0
2153,1,0.02,0.001,0.1,35.400000000000006,0.32,0.0
2154,1,0.02,0.001,0.1,35.5,0.32,0.0
2155,1,0.02,0.001,0.1,35.6,0.32,0.0
2156,1,0.02,0.001,0.1,35.7,0.32,0.0
2157,1,0.02,0.001,0.1,35.800000000000004,0.32,0.0
2158,1,0.02,0.001,0.1,35.900000000000006,0.32,0.0
2159,1,0.02,0.001,0.1,36.0,0.32,0.0
2160,1,0.02,0.001,0.1,36.1,0.32,0.0
2161,1,0.02,0.001,0.1,36.2,0.32,0.0
2162,1,0.02,0.001,0.1,36.300000000000004,0.32,0.0
2163,1,0.02,0.001,0.1,36.400000000000006,0.32,0.0
2164,1,0.02,0.001,0.1,36.5,0.32,0.0
2165,1,0.02,0.001,0.1,36.6,0.32,0.0
2166,1,0.02,0.001,0.1,36.7,0.32,0.0
2167,1,0.02,0.001,0.1,36.800000000000004,0.32,0.0
2168,1,0.02,0.001,0.1,36.900000000000006,0.32,0.0
2169,1,0.02,0.001,0.1,37.0,0.32,0.0
2170,1,0.02,0.001,0.1,37.1,0.32,0.0
2171,1,0.02,0.001,0.1,37.2,0.32,0.0
2172,1,0.02,0.001,0.1,37.300000000000004,0.32,0.0
2173,1,0.02,0.001,0.1,37.400000000000006,0.32,0.0
2174,1,0.02,0.001,0.1,37.5,0.32,0.0
2175,1,0.02,0.001,0.1,37.6,0.32,0.0
2176,1,0.02,0.001,0.1,37.7,0.32,0.0
2177,1,0.02,0.001,0.1,37.800000000000004,0.32,0.0
2178,1,0.02,0.001,0.1,37.900000000000006,0.32,0.0
2179,1,0.02,0.001,0.1,38.0,0.32,0.0
2180,1,0.02,0.001,0.1,38.1,0.32,0.0
2181,1,0.02,0.001,0.1,38.2,0.32,0.0
2182,1,0.02,0.001,0.1,38.300000000000004,0.32,0.0
2183,1,0.02,0.001,0.1,38.400000000000006,0.32,0.0
2184,1,0.02,0.001,0.1,38.50000000000001,0.32,0.0
2185,1,0.02,0.001,0.1,38.6,0.32,0.0
2186,1,0.02,0.001,0.1,38.7,0.32,0.0
2187,1,0.02,0.001,0.1,38.800000000000004,0.32,0.0
2188,1,0.02,0.001,0.1,38.900000000000006,0.32,0.0
2189,1,0.02,0.001,0.1,39.00000000000001,0.32,0.0
2190,1,0.02,0.001,0.1,39.1,0.32,0.0
2191,1,0.02,0.001,0.1,39.2,0.32,0.0
2192,1,0.02,0.001,0.1,39.300000000000004,0.32,0.0
2193,1,0.02,0.001,0.1,39.400000000000006,0.32,0.0
2194,1,0.02,0.001,0.1,39.50000000000001,0.32,0.0
2195,1,0.02,0.001,0.1,39.6,0.32,0.0
2196,1,0.02,0.001,0.1,39.7,0.32,0.0
2197,1,0.02,0.001,0.1,39.800000000000004,0.32,0.0
2198,1,0.02,0.001,0.1,39.900000000000006,0.32,0.0
2199,1,0.02,0.001,0.1,40.00000000000001,0.32,0.0
2200,1,0.02,0.001,0.1,40.1,0.32,0.0
2201,1,0.02,0.001,0.1,40.2,0.32,0.0
2202,1,0.02,0.001,0.1,40.300000000000004,0.32,0.0
2203,1,0.02,0.001,0.1,40.400000000000006,0.32,0.0
2204,1,0.02,0.001,0.1,40.50000000000001,0.32,0.0
2205,1,0.02,0.001,0.1,40.6,0.32,0.0
2206,1,0.02,0.001,0.1,40.7,0.32,0.0
2207,1,0.02,0.001,0.1,40.800000000000004,0.32,0.0
2208,1,0.02,0.001,0.1,40.900000000000006,0.32,0.0
2209,1,0.02,0.001,0.1,41.00000000000001,0.32,0.0
2210,1,0.02,0.001,0.1,41.1,0.32,0.0
2211,1,0.02,0.001,0.1,41.2,0.32,0.0
2212,1,0.02,0.001,0.1,41.300000000000004,0.32,0.0
2213,1,0.02,0.001,0.1,41.400000000000006,0.32,0.0
2214,1,0.02,0.001,0.1,41.50000000000001,0.32,0.0
2215,1,0.02,0.001,0.1,41.6,0.32,0.0
2216,1,0.02,0.001,0.1,41.7,0.32,0.0
2217,1,0.02,0.001,0.1,41.800000000000004,0.32,0.0
2218,1,0.02,0.001,0.1,41.900000000000006,0.32,0.0
2219,1,0.02,0.001,0.1,42.00000000000001,0.32,0.0
2220,1,0.02,0.001,0.1,42.1,0.32,0.0
2221,1,0.02,0.001,0.1,42.2,0.32,0.0
2222,1,0.02,0.001,0.1,42.300000000000004,0.32,0.0
2223,1,0.02,0.001,0.1,42.400000000000006,0.32,0.0
2224,1,0.02,0.001,0.1,42.50000000000001,0.32,0.0
2225,1,0.02,0.001,0.1,42.6,0.32,0.0
2226,1,0.02,0.001,0.1,42.7,0.32,0.0
2227,1,0.02,0.001,0.1,42.800000000000004,0.32,0.0
2228,1,0.02,0.001,0.1,42.900000000000006,0.32,0.0
2229,1,0.02,0.001,0.1,43.00000000000001,0.32,0.0
2230,1,0.02,0.001,0.1,43.1,0.32,0.0
2231,1,0.02,0.001,0.1,43.2,0.32,0.0
2232,1,0.02,0.001,0.1,43.300000000000004,0.32,0.0
2233,1,0.02,0.001,0.1,43.400000000000006,0.32,0.0
2234,1,0.02,0.001,0.1,43.50000000000001,0.32,0.0
2235,1,0.02,0.001,0.1,43.6,0.32,0.0
2236,1,0.02,0.001,0.1,43.7,0.32,0.0
2237,1,0.02,0.001,0.1,43.800000000000004,0.32,0.0
2238,1,0.02,0.001,0.1,43.900000000000006,0.32,0.0
2239,1,0.02,0.001,0.1,44.00000000000001,0.32,0.0
2240,1,0.02,0.001,0.1,44.1,0.32,0.0
2241,1,0.02,0.001,0.1,44.2,0.32,0.0
2242,1,0.02,0.001,0.1,44.300000000000004,0.32,0.0
2243,1,0.02,0.001,0.1,44.400000000000006,0.32,0.0
2244,1,0.02,0.001,0.1,44.50000000000001,0.32,0.0
2245,1,0.02,0.001,0.1,44.6,0.32,0.0
2246,1,0.02,0.001,0.1,44.7,0.32,0.0
2247,1,0.02,0.001,0.1,44.800000000000004,0.32,0.0
2248,1,0.02,0.001,0.1,44.900000000000006,0.32,0.0
2249,1,0.02,0.001,0.1,45.00000000000001,0.32,0.0
2250,1,0.02,0.001,0.1,45.1,0.32,0.0
2251,1,0.02,0.001,0.1,45.2,0.32,0.0
2252,1,0.02,0.001,0.1,45.300000000000004,0.32,0.0
2253,1,0.02,0.001,0.1,45.400000000000006,0.32,0.0
2254,1,0.02,0.001,0.1,45.50000000000001,0.32,0.0
2255,1,0.02,0.001,0.1,45.6,0.32,0.0
2256,1,0.02,0.001,0.1,45.7,0.32,0.0
2257,1,0.02,0.001,0.1,45.800000000000004,0.32,0.0
2258,1,0.02,0.001,0.1,45.900000000000006,0.32,0.0
2259,1,0.02,0.001,0.1,46.00000000000001,0.32,0.0
2260,1,0.02,0.001,0.1,46.1,0.32,0.0
2261,1,0.02,0.001,0.1,46.2,0.32,0.0
2262,1,0.02,0.001,0.1,46.300000000000004,0.32,0.0
2263,1,0.02,0.001,0.1,46.400000000000006,0.32,0.0
2264,1,0.02,0.001,0.1,46.50000000000001,0.32,0.0
2265,1,0.02,0.001,0.1,46.6,0.32,0.0
2266,1,0.02,0.001,0.1,46.7,0.32,0.0
2267,1,0.02,0.001,0.1,46.800000000000004,0.32,0.0
2268,1,0.02,0.001,0.1,46.900000000000006,0.32,0.0
2269,1,0.02,0.001,0.1,47.00000000000001,0.32,0.0
2270,1,0.02,0.001,0.1,47.1,0.32,0.0
2271,1,0.02,0.001,0.1,47.2,0.32,0.0
2272,1,0.02,0.001,0.1,47.300000000000004,0.32,0.0
2273,1,0.02,0.001,0.1,47.400000000000006,0.32,0.0
2274,1,0.02,0.001,0.1,47.50000000000001,0.32,0.0
2275,1,0.02,0.001,0.1,47.6,0.32,0.0
2276,1,0.02,0.001,0.1,47.7,0.32,0.0
2277,1,0.02,0.001,0.1,47.800000000000004,0.32,0.0
2278,1,0.02,0.001,0.1,47.900000000000006,0.32,0.0
2279,1,0.02,0.001,0.1,48.00000000000001,0.32,0.0
2280,1,0.02,0.001,0.1,48.1,0.32,0.0
2281,1,0.02,0.001,0.1,48.2,0.32,0.0
2282,1,0.02,0.001,0.1,48.300000000000004,0.32,0.0
2283,1,0.02,0.001,0.1,48.400000000000006,0.32,0.0
2284,1,0.02,0.001,0.1,48.50000000000001,0.32,0.0
2285,1,0.02,0.001,0.1,48.6,0.32,0.0
2286,1,0.02,0.001,0.1,48.7,0.32,0.0
2287,1,0.02,0.001,0.1,48.800000000000004,0.32,0.0
2288,1,0.02,0.001,0.1,48.900000000000006,0.32,0.0
2289,1,0.02,0.001,0.1,49.00000000000001,0.32,0.0
2290,1,0.02,0.001,0.1,49.1,0.32,0.0
2291,1,0.02,0.001,0.1,49.2,0.32,0.0
2292,1,0.02,0.001,0.1,49.300000000000004,0.32,0.0
2293,1,0.02,0.001,0.1,49.400000000000006,0.32,0.0
2294,1,0.02,0.001,0.1,49.50000000000001,0.32,0.0
2295,1,0.02,0.001,0.1,49.6,0.32,0.0
2296,1,0.02,0.001,0.1,49.7,0.32,0.0
2297,1,0.02,0.001,0.1,49.800000000000004,0.32,0.0
2298,1,0.02,0.001,0.1,49.900000000000006,0.32,0.0
2299,1,0.02,0.001,0.1,50.00000000000001,0.32,0.0
2300,1,0.02,0.001,0.1,50.1,0.32,0.0
2301,1,0.02,0.001,0.1,50.2,0.32,0.0
2302,1,0.02,0.001,0.1,50.300000000000004,0.32,0.0
2303,1,0.02,0.001,0.1,50.400000000000006,0.32,0.0
2304,1,0.02,0.001,0.1,50.50000000000001,0.32,0.0
2305,1,0.02,0.001,0.1,50.6,0.32,0.0
2306,1,0.02,0.001,0.1,50.7,0.32,0.0
2307,1,0.02,0.001,0.1,50.800000000000004,0.32,0.0
2308,1,0.02,0.001,0.1,50.900000000000006,0.32,0.0
2309,1,0.02,0.001,0.1,51.00000000000001,0.32,0.0
2310,1,0.02,0.001,0.1,51.1,0.32,0.0
2311,1,0.02,0.001,0.1,51.2,0.32,0.0
2312,1,0.02,0.001,0.1,51.300000000000004,0.32,0.0
2313,1,0.02,0.001,0.1,51.400000000000006,0.32,0.0
2314,1,0.02,0.001,0.1,51.50000000000001,0.32,0.0
2315,1,0.02,0.001,0.1,51.6,0.32,0.0
2316,1,0.02,0.001,0.1,51.7,0.32,0.0
2317,1,0.02,0.001,0.1,51.800000000000004,0.32,0.0
2318,1,0.02,0.001,0.1,51.900000000000006,0.32,0.0
2319,1,0.02,0.001,0.1,52.00000000000001,0.32,0.0
2320,1,0.02,0.001,0.1,52.1,0.32,0.0
2321,1,0.02,0.001,0.1,52.2,0.32,0.0
2322,1,0.02,0.001,0.1,52.300000000000004,0.32,0.0
2323,1,0.02,0.001,0.1,52.400000000000006,0.32,0.0
2324,1,0.02,0.001,0.1,52.50000000000001,0.32,0.0
2325,1,0.02,0.001,0.1,52.6,0.32,0.0
2326,1,0.02,0.001,0.1,52.7,0.32,0.0
2327,1,0.02,0.001,0.1,52.800000000000004,0.32,0.0
2328,1,0.02,0.001,0.1,52.900000000000006,0.32,0.0
2329,1,0.02,0.001,0.1,53.00000000000001,0.32,0.0
2330,1,0.02,0.001,0.1,53.1,0.32,0.0
2331,1,0.02,0.001,0.1,53.2,0.32,0.0
2332,1,0.02,0.001,0.1,53.300000000000004,0.32,0.0
2333,1,0.02,0.001,0.1,53.400000000000006,0.32,0.0
2334,1,0.02,0.001,0.1,53.50000000000001,0.32,0.0
2335,1,0.02,0.001,0.1,53.6,0.32,0.0
2336,1,0.02,0.001,0.1,53.7,0.32,0.0
2337,1,0.02,0.001,0.1,53.800000000000004,0.32,0.0
2338,1,0.02,0.001,0.1,53.900000000000006,0.32,0.0
2339,1,0.02,0.001,0.1,54.00000000000001,0.32,0.0
2340,1,0.02,0.001,0.1,54.1,0.32,0.0
2341,1,0.02,0.001,0.1,54.2,0.32,0.0
2342,1,0.02,0.001,0.1,54.300000000000004,0.32,0.0
2343,1,0.02,0.001,0.1,54.400000000000006,0.32,0.0
2344,1,0.02,0.001,0.1,54.50000000000001,0.32,0.0
2345,1,0.02,0.001,0.1,54.6,0.32,0.0
2346,1,0.02,0.001,0.1,54.7,0.32,0.0
2347,1,0.02,0.001,0.1,54.800000000000004,0.32,0.0
2348,1,0.02,0.001,0.1,54.900000000000006,0.32,0.0
2349,1,0.02,0.001,0.1,55.00000000000001,0.32,0.0
2350,1,0.02,0.001,0.1,55.1,0.32,0.0
2351,1,0.02,0.001,0.1,55.2,0.32,0.0
2352,1,0.02,0.001,0.1,55.300000000000004,0.32,0.0
2353,1,0.02,0.001,0.1,55.400000000000006,0.32,0.0
2354,1,0.02,0.001,0.1,55.50000000000001,0.32,0.0
2355,1,0.02,0.001,0.1,55.6,0.32,0.0
2356,1,0.02,0.001,0.1,55.7,0.32,0.0
2357,1,0.02,0.001,0.1,55.800000000000004,0.32,0.0
2358,1,0.02,0.001,0.1,55.900000000000006,0.32,0.0
2359,1,0.02,0.001,0.1,56.00000000000001,0.32,0.0
2360,1,0.02,0.001,0.1,56.1,0.32,0.0
2361,1,0.02,0.001,0.1,56.2,0.32,0.0
2362,1,0.02,0.001,0.1,56.300000000000004,0.32,0.0
2363,1,0.02,0.001,0.1,56.400000000000006,0.32,0.0
2364,1,0.02,0.001,0.1,56.50000000000001,0.32,0.0
2365,1,0.02,0.001,0.1,56.6,0.32,0.0
2366,1,0.02,0.001,0.1,56.7,0.32,0.0
2367,1,0.02,0.001,0.1,56.800000000000004,0.32,0.0
2368,1,0.02,0.001,0.1,56.900000000000006,0.32,0.0
2369,1,0.02,0.001,0.1,57.00000000000001,0.32,0.0
2370,1,0.02,0.001,0.1,57.1,0.32,0.0
2371,1,0.02,0.001,0.1,57.2,0.32,0.0
2372,1,0.02,0.001,0.1,57.300000000000004,0.32,0.0
2373,1,0.02,0.001,0.1,57.400000000000006,0.32,0.0
2374,1,0.02,0.001,0.1,57.50000000000001,0.32,0.0
2375,1,0.02,0.001,0.1,57.6,0.32,0.0
2376,1,0.02,0.001,0.1,57.7,0.32,0.0
2377,1,0.02,0.001,0.1,57.800000000000004,0.32,0.0
2378,1,0.02,0.001,0.1,57.900000000000006,0.32,0.0
2379,1,0.02,0.001,0.1,58.00000000000001,0.32,0.0
2380,1,0.02,0.001,0.1,58.1,0.32,0.0
2381,1,0.02,0.001,0.1,58.2,0.32,0.0
2382,1,0.02,0.001,0.1,58.300000000000004,0.32,0.0
2383,1,0.02,0.001,0.1,58.400000000000006,0.32,0.0
2384,1,0.02,0.001,0.1,58.50000000000001,0.32,0.0
2385,1,0.02,0.001,0.1,58.6,0.32,0.0
2386,1,0.02,0.001,0.1,58.7,0.32,0.0
2387,1,0.02,0.001,0.1,58.800000000000004,0.32,0.0
2388,1,0.02,0.001,0.1,58.900000000000006,0.32,0.0
2389,1,0.02,0.001,0.1,59.00000000000001,0.32,0.0
2390,1,0.02,0.001,0.1,59.1,0.32,0.0
2391,1,0.02,0.001,0.1,59.2,0.32,0.0
2392,1,0.02,0.001,0.1,59.300000000000004,0.32,0.0
2393,1,0.02,0.001,0.1,59.400000000000006,0.32,0.0
2394,1,0.02,0.001,0.1,59.50000000000001,0.32,0.0
2395,1,0.02,0.001,0.1,59.6,0.32,0.0
2396,1,0.02,0.001,0.1,59.7,0.32,0.0
2397,1,0.02,0.001,0.1,59.800000000000004,0.32,0.0
2398,1,0.02,0.001,0.1,59.900000000000006,0.32,0.0
2399,1,0.02,0.001,0.1,60.00000000000001,0.32,0.0
2400,1,0.02,0.001,0.1,0.1,0.4,0.0
2401,1,0.02,0.001,0.1,0.2,0.4,0.0
2402,1,0.02,0.001,0.1,0.30000000000000004,0.4,0.0
2403,1,0.02,0.001,0.1,0.4,0.4,0.0
2404,1,0.02,0.001,0.1,0.5,0.4,0.0
2405,1,0.02,0.001,0.1,0.6,0.4,0.0
2406,1,0.02,0.001,0.1,0.7000000000000001,0.4,0.0
2407,1,0.02,0.001,0.1,0.8,0.4,0.0
2408,1,0.02,0.001,0.1,0.9,0.4,0.0
2409,1,0.02,0.001,0.1,1.0,0.4,0.0
2410,1,0.02,0.001,0.1,1.1,0.4,0.0
2411,1,0.02,0.001,0.1,1.2000000000000002,0.4,0.0
2412,1,0.02,0.001,0.1,1.3000000000000003,0.4,0.0
2413,1,0.02,0.001,0.1,1.4000000000000001,0.4,0.0
2414,1,0.02,0.001,0.1,1.5000000000000002,0.4,0.0
2415,1,0.02,0.001,0.1,1.6,0.4,0.0
2416,1,0.02,0.001,0.1,1.7000000000000002,0.4,0.0
2417,1,0.02,0.001,0.1,1.8000000000000003,0.4,0.0
2418,1,0.02,0.001,0.1,1.9000000000000001,0.4,0.0
2419,1,0.02,0.001,0.1,2.0,0.4,0.0
2420,1,0.02,0.001,0.1,2.1,0.4,0.0
2421,1,0.02,0.001,0.1,2.2,0.4,0.0
2422,1,0.02,0.001,0.1,2.3000000000000003,0.4,0.0
2423,1,0.02,0.001,0.1,2.4000000000000004,0.4,0.0
2424,1,0.02,0.001,0.1,2.5000000000000004,0.4,0.0
2425,1,0.02,0.001,0.1,2.6,0.4,0.0
2426,1,0.02,0.001,0.1,2.7,0.4,0.0
2427,1,0.02,0.001,0.1,2.8000000000000003,0.4,0.0
2428,1,0.02,0.001,0.1,2.9000000000000004,0.4,0.0
2429,1,0.02,0.001,0.1,3.0000000000000004,0.4,0.0
2430,1,0.02,0.001,0.1,3.1,0.4,0.0
2431,1,0.02,0.001,0.1,3.2,0.4,0.0
2432,1,0.02,0.001,0.1,3.3000000000000003,0.4,0.0
2433,1,0.02,0.001,0.1,3.4000000000000004,0.4,0.0
2434,1,0.02,0.001,0.1,3.5000000000000004,0.4,0.0
2435,1,0.02,0.001,0.1,3.6,0.4,0.0
2436,1,0.02,0.001,0.1,3.7,0.4,0.0
2437,1,0.02,0.001,0.1,3.8000000000000003,0.4,0.0
2438,1,0.02,0.001,0.1,3.9000000000000004,0.4,0.0
2439,1,0.02,0.001,0.1,4.0,0.4,0.0
2440,1,0.02,0.001,0.1,4.1,0.4,0.0
2441,1,0.02,0.001,0.1,4.2,0.4,0.0
2442,1,0.02,0.001,0.1,4.3,0.4,0.0
2443,1,0.02,0.001,0.1,4.3999999999999995,0.4,0.0
2444,1,0.02,0.001,0.1,4.5,0.4,0.0
2445,1,0.02,0.001,0.1,4.6,0.4,0.0
2446,1,0.02,0.001,0.1,4.7,0.4,0.0
2447,1,0.02,0.001,0.1,4.8,0.4,0.0
2448,1,0.02,0.001,0.1,4.9,0.4,0.0
2449,1,0.02,0.001,0.1,5.0,0.4,0.0
2450,1,0.02,0.001,0.1,5.1,0.4,0.0
2451,1,0.02,0.001,0.1,5.2,0.4,0.0
2452,1,0.02,0.001,0.1,5.3,0.4,0.0
2453,1,0.02,0.001,0.1,5.4,0.4,0.0
2454,1,0.02,0.001,0.1,5.5,0.4,0.0
2455,1,0.02,0.001,0.1,5.6,0.4,0.0
2456,1,0.02,0.001,0.1,5.7,0.4,0.0
2457,1,0.02,0.001,0.1,5.8,0.4,0.0
2458,1,0.02,0.001,0.1,5.9,0.4,0.0
2459,1,0.02,0.001,0.1,6.0,0.4,0.0
2460,1,0.02,0.001,0.1,6.1,0.4,0.0
2461,1,0.02,0.001,0.1,6.2,0.4,0.0
2462,1,0.02,0.001,0.1,6.3,0.4,0.0
2463,1,0.02,0.001,0.1,6.4,0.4,0.0
2464,1,0.02,0.001,0.1,6.5,0.4,0.0
2465,1,0.02,0.001,0.1,6.6,0.4,0.0
2466,1,0.02,0.001,0.1,6.7,0.4,0.0
2467,1,0.02,0.001,0.1,6.8,0.4,0.0
2468,1,0.02,0.001,0.1,6.9,0.4,0.0
2469,1,0.02,0.001,0.1,7.0,0.4,0.0
2470,1,0.02,0.001,0.1,7.1,0.4,0.0
2471,1,0.02,0.001,0.1,7.2,0.4,0.0
2472,1,0.02,0.001,0.1,7.3,0.4,0.0
2473,1,0.02,0.001,0.1,7.4,0.4,0.0
